"","Coyote","Age","Farm","Educ","Land","Parent","Sibling","Prevalence","Child_con","First","Exper","Appreh","Prior","Pre_Coy","Linewatch","RIO_GRANDE","BIG_BEND","DEL_RIO","Arizona","California","Texas","Cross_Year","Survey_Year","MMP_id","Community","Weight","communityType","era","propertyOwn","rural","CoyNo","Last_Coy","San_Deigo","Tucson","Safeguard","Gatekeeper","Hold_The_Line","Operation_RG","PTD","noncoyoteMHC","coyoteMHC"
"633",1,35,1,6,0,0,0,0.0705882352941176,0,0,0.24,0,1,0,3.397049,0,0,0,0,0,0,1995,2017,700162,162,4.7423,"0",2,1,0,0,0,0,0,0,0,0,0,1,1,0
"634",1,28,1,6,0,0,3,0.218085106382979,0,0,0.84,3,2,1,4.705896,1,0,0,0,0,1,1998,2018,700169,169,6.1901,"0",2,0,0,1,1,0,0,0,0,0,1,1,1,1
"635",1,25,0,6,0,0,0,0.0319999999999999,0,0,0.24,0,1,1,3.073758,1,0,0,0,0,1,1994,1996,710048,48,2.44,"1",2,0,0,1,1,0,0,0,0,0,0,1,0,1
"640",0,30,0,9,0,0,0,0.100529100529101,0,0,0.6,0,5,1,5.400013,0,1,0,0,0,1,2000,2000,710079,79,1,"1",2,1,1,1,0,0,0,0,0,1,0,1,1,1
"641",1,23,1,4,0,0,2,0.0775510204081631,0,0,0.24,1,1,1,4.073542,0,0,0,0,1,0,1996,2003,710105,105,4.72,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"643",1,27,1,9,0,1,1,0.1415313225058,0,0,0.84,0,2,1,5.789396,0,0,0,1,0,0,2002,2012,710135,135,2.0779,"0",2,0,0,2,1,0,1,1,0,0,0,1,0,2
"644",1,40,1,9,0,0,1,0.102362204724409,0,0,0.72,0,1,1,11.802817,1,0,0,0,0,1,2010,2013,710143,143,3.5737,"0",2,1,0,1,1,0,0,0,0,0,1,1,0,1
"645",1,28,0,5,0,0,5,0.300663112765054,0,0,0.18,0,1,1,3.073758,0,0,0,0,1,0,1994,1994,720033,33,9.81,"1",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"647",0,38,0,4,0,0,2,0.384689852993907,0,0,0.48,0.5,4,0,3.397049,0,0,0,0,1,0,1995,1996,720045,45,1,"0",2,1,0,0,0,1,0,0,1,0,0,1,1,0
"648",1,25,1,9,0,0,0,0.396079073831368,0,0,0.6,0,1,1,4.073542,0,0,0,0,1,0,1996,1996,720050,50,1.17,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"650",1,33,1,2,0,1,3,0.447472182896722,0,0,0.67,6,3,1,4.073542,0,0,0,0,1,0,1996,1997,720055,55,2.69,"0",2,1,0,3,1,1,0,0,1,0,0,1,0,3
"651",1,33,1,1,0,0,0,0.431271847716242,0,0,0.24,0,2,1,4.084013,0,0,0,0,1,0,1997,1998,720056,56,2.75,"0",2,1,0,2,1,1,0,0,1,0,0,1,0,2
"652",0,49,0,3,0,0,0,0.170506912442397,0,0,0.09,0,1,0,5.647751,1,0,0,0,0,1,2001,2001,720086,86,7.1,"1",2,1,1,0,0,0,0,0,0,0,1,1,1,0
"653",1,26,0,7,0,0,0,0.184946236559141,0,0,0.04,0,1,1,4.705896,0,0,1,0,0,1,1998,2001,720088,88,8.7,"2",2,0,1,1,1,0,0,0,0,0,0,1,0,1
"654",1,48,0,2,0,1,1,0.0697674418604651,0,0,0.24,0,4,1,5.400013,0,0,0,0,1,0,2000,2002,720091,91,15.7,"3",2,1,1,2,0,1,0,0,1,0,0,1,1,2
"655",1,39,0,6,0,0,0,0.153195119976584,0,0,0.12,0,1,1,4.073542,0,0,0,1,0,0,1996,2002,720096,96,4.05,"1",2,0,0,1,1,0,1,0,0,0,0,1,0,1
"656",1,30,0,3,0,0,1,0.259435050247743,0,0,0.48,0,1,1,5.647751,0,0,0,0,1,0,2001,2003,720097,97,38.03,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"657",1,28,0,2,0,0,0,0.049661399548533,0,0,0.24,0,1,1,4.084013,0,0,0,0,1,0,1997,2004,720101,101,4.79,"0",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"658",1,42,0,14,0,0,0,0.0921985815602841,0,0,0.12,0,1,1,6.46884,0,0,0,0,0,0,2005,2014,720147,147,4.8382,"1",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"660",1,31,0,14,0,0,0,0.0524934383202097,0,0,0.18,0,2,1,6.149998,0,0,0,1,0,0,2003,2016,720157,157,7.1111,"2",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"662",1,39,1,6,0,0,0,0.163934426229509,0,0,0.26,0,2,1,11.802817,0,0,0,1,0,0,2010,2017,720162,162,4.7423,"0",2,1,0,2,1,0,1,1,0,0,0,1,0,2
"663",1,44,1,6,0,0,0,0.273509855916816,2,0,0.12,0,1,1,4.705896,0,1,0,0,0,1,1998,1999,730075,75,2,"0",2,1,0,1,1,0,0,0,0,1,0,1,0,1
"664",1,42,1,3,1,0,0,0.0993788819875779,0,0,0.03,0,1,1,6.149998,0,0,0,1,0,0,2003,2004,730103,103,5.78,"1",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"665",1,35,0,6,0,0,1,0.234090909090908,0,0,0.27,0,1,1,6.254962,1,0,0,0,0,1,2004,2007,730117,117,2.9697,"0",2,0,0,1,1,0,0,0,0,0,1,1,0,1
"666",1,22,0,7,0,0,2,0.0702702702702703,0,0,0.24,0,2,1,3.073758,0,0,1,0,0,1,1994,2012,730137,137,2.7097,"0",2,0,0,2,1,0,0,0,0,0,0,1,0,2
"667",0,30,0,12,0,0,0,0.198442855014156,0,0,0.96,0,2,1,3.397049,0,0,0,0,1,0,1995,1998,740053,53,4.27,"1",2,0,1,2,1,1,0,0,1,0,0,1,0,2
"668",1,45,1,6,1,0,1,0.433321775605298,0,0,0.25,0.5,2,1,4.073542,1,0,0,0,0,1,1996,1998,740056,56,2.75,"0",2,1,0,1,1,0,0,0,0,0,0,1,1,1
"669",1,27,1,3,1,0,0,0.0535117056856189,0,0,0.24,0,1,1,5.647751,0,0,0,0,1,0,2001,2004,740103,103,5.78,"1",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"671",1,34,1,6,0,0,3,0.478063083279433,0,0,0.17,0,2,1,6.149998,0,0,0,1,0,0,2003,2005,740109,109,1.0714,"0",2,1,0,2,1,0,1,1,0,0,0,1,0,2
"672",1,30,1,6,0,0,0,0.160744500846023,0,0,0.12,0,1,1,6.46884,0,0,0,0,0,0,2005,2006,740110,110,7.8895,"1",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"673",1,47,0,9,0,0,0,0.0396039603960394,0,0,0.12,0,1,1,6.254962,0,0,0,1,0,0,2004,2016,740156,156,5.0641,"0",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"674",1,48,1,3,0,0,3,0.207920792079208,0,0,0.08,0,1,1,6.46884,0,0,1,0,0,1,2005,2017,740164,164,5.8058,"1",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"675",1,28,1,3,1,0,0,0.223684210526316,0,0,0.6,0,2,1,4.073542,0,0,0,0,1,0,1996,2019,740174,174,4.8239,"1",2,0,0,2,1,1,0,0,1,0,0,1,0,2
"676",0,30,1,2,0,0,0,0.433540262728687,0,0,0.07,0,1,1,3.073758,0,0,0,0,1,0,1994,1997,750055,55,2.69,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"678",1,29,0,9,0,0,3,0.113553113553114,0,0,0.3,0,2,1,6.149998,0,0,0,0,1,0,2003,2004,750101,101,4.79,"0",2,1,0,2,1,1,0,0,1,0,0,1,0,2
"679",1,42,1,6,1,0,1,0.0993788819875779,0,0,0.12,0,1,1,6.149998,0,0,1,0,0,1,2003,2004,750103,103,5.78,"1",2,1,0,1,1,0,0,0,0,0,0,1,0,1
"680",1,23,1,8,0,1,0,0.0905660377358488,0,0,0.48,0,1,1,6.46884,0,0,0,0,1,0,2005,2010,750131,131,2.3247,"0",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"682",1,41,1,4,0,0,0,0.279620853080568,2,0,0.22,0,2,1,4.073542,0,1,0,0,0,1,1996,2003,760099,99,1.24,"0",2,1,0,2,1,0,0,0,0,1,0,1,0,2
"684",1,46,0,6,0,0,0,0.425626317563147,0,0,1.44,0,3,1,5.789396,0,0,0,0,1,0,2002,2014,760148,148,4.7771,"1",2,1,1,3,1,1,0,0,1,0,0,1,0,3
"688",1,26,1,6,0,0,0,0.293321776860669,0,0,0.84,0.5,4,1,5.789396,0,0,0,0,0,0,2002,2016,760160,160,1.3831,"0",2,1,0,3,1,0,0,0,0,0,0,1,1,3
"689",1,49,1,6,1,0,0,0.163934426229509,0,0,0.48,0,1,1,11.802817,0,0,1,0,0,1,2010,2017,760162,162,4.7423,"0",2,1,0,1,1,0,0,0,0,0,0,1,0,1
"690",1,39,0,6,0,0,0,0.355207016434892,2,0,0.33,0,3,1,3.073758,0,0,0,0,1,0,1994,1996,770050,50,1.17,"0",2,1,0,3,1,1,0,0,1,0,0,1,0,3
"693",0,31,1,2,1,0,1,0.107738998482549,0,0,0.92,2,13,1,4.073542,0,0,0,0,1,0,1996,1997,770051,51,1.48,"1",2,1,1,1,0,1,0,0,1,0,0,1,1,1
"694",1,42,1,1,0,0,2,0.431271847716242,0,0,0.18,0,2,1,4.084013,0,0,0,0,1,0,1997,1998,770056,56,2.75,"0",2,0,0,2,1,1,0,0,1,0,0,1,0,2
"695",1,21,1,3,0,0,2,0.101694915254238,0,0,0.24,0,1,1,5.789396,0,0,0,1,0,0,2002,2003,770100,100,3.79,"0",2,0,0,1,1,0,1,1,0,0,0,1,0,1
"696",1,53,1,2,1,0,0,0.0762195121951216,0,0,0.48,0,1,1,5.400013,0,0,1,0,0,1,2000,2007,770119,119,5.698,"2",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"697",1,38,1,6,1,0,1,0.126865671641792,0,0,0.36,0,2,1,3.073758,0,0,0,1,0,0,1994,2012,770136,136,2.4453,"1",2,1,0,2,1,0,1,0,0,0,0,1,0,2
"698",1,27,0,6,0,0,0,0.307793561452101,0,0,0.16,0,2,1,3.073758,1,0,0,0,0,1,1994,1996,780047,47,2.44,"1",2,1,0,2,1,0,0,0,0,0,0,1,0,2
"699",1,36,0,6,0,0,0,0.273509855916816,0,0,0.12,0,1,1,4.705896,1,0,0,0,0,1,1998,1999,780075,75,2,"0",2,1,0,1,1,0,0,0,0,0,1,1,0,1
"700",1,25,0,12,0,0,0,0.113553113553114,0,0,0.6,0,1,1,6.149998,0,0,0,0,0,0,2003,2004,780101,101,4.79,"0",2,0,0,1,1,0,0,0,0,0,0,1,0,1
"701",1,28,0,6,0,0,0,0.183879093198992,0,0,0.06,0,1,1,6.149998,0,0,0,0,1,0,2003,2012,780138,138,3.7623,"1",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"702",1,22,0,6,0,0,4,0.41773064250412,0,0,0.15,0,3,1,4.073542,0,0,1,0,0,1,1996,1996,790045,45,1,"0",2,1,0,3,1,0,0,0,0,0,0,1,0,3
"703",1,28,0,6,0,0,2,0.335731384494573,0,0,1.2,0,2,1,4.914131,0,0,0,1,0,0,1999,1999,790075,75,2,"0",2,1,0,1,1,0,1,1,0,0,0,1,1,1
"704",1,30,1,9,1,0,0,0.110738255033557,0,0,0.36,0,1,1,6.149998,0,0,0,1,0,0,2003,2003,790100,100,3.79,"0",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"705",1,37,1,9,1,0,4,0.0894736842105259,0,0,0.24,0,1,1,6.46884,1,0,0,0,0,1,2005,2007,790119,119,5.698,"2",2,1,1,1,1,0,0,0,0,0,1,1,0,1
"706",1,19,1,9,0,0,0,0.205676378254756,0,0,0.24,0,2,1,3.397049,0,0,0,0,0,0,1995,2016,790160,160,1.3831,"0",2,0,0,1,1,0,0,0,0,0,0,1,1,1
"708",1,32,0,9,0,0,0,0.18421052631579,0,0,0.4,0,2,1,5.789396,1,0,0,0,0,1,2002,2017,790164,164,5.8058,"1",2,1,1,2,1,0,0,0,0,0,1,1,0,2
"709",1,23,1,6,0,0,1,0.206572769953052,0,0,0.06,0,1,1,4.073542,0,0,0,1,0,0,1996,2006,800111,111,3.1603,"0",2,0,0,1,1,0,1,0,0,0,0,1,0,1
"712",1,47,1,6,0,0,0,0.111111111111111,0,0,0.44,0.333333333333333,3,1,6.46884,0,0,1,0,0,1,2005,2006,800114,114,1.6443,"0",2,1,0,3,1,0,0,0,0,0,0,1,0,3
"713",1,29,0,6,0,0,0,0.184126984126985,0,0,0.12,0,1,1,5.400013,0,0,0,1,0,0,2000,2012,800136,136,2.4453,"0",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"714",1,22,0,6,0,0,0,0.173267326732673,0,0,0.24,0,1,1,5.400013,0,1,0,0,0,1,2000,2015,800151,151,4.7126,"2",2,0,1,1,1,0,0,0,0,1,0,1,0,1
"715",1,19,1,9,0,0,0,0.0606860158311346,0,0,0.03,0,1,1,6.254962,0,0,0,1,0,0,2004,2016,800161,161,6.9363,"2",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"716",1,31,0,8,0,1,0,0.0746469430946321,0,0,0.02,0,1,1,3.073758,0,0,0,0,1,0,1994,1994,810035,35,7.89,"3",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"717",1,31,1,6,1,0,0,0.182648401826484,0,0,0.07,0,1,1,5.647751,0,0,0,0,1,0,2001,2005,810108,108,1.023,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"718",1,48,0,4,1,0,0,0.160744500846023,1,0,0.12,1,1,1,6.46884,0,0,0,0,1,0,2005,2006,810110,110,7.8895,"1",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"720",1,29,0,9,1,0,1,0.102702702702702,0,0,0.25,0,2,1,6.254962,0,0,0,1,0,0,2004,2008,810122,122,4.1554,"1",2,1,0,2,1,0,1,1,0,0,0,1,0,2
"721",0,27,0,12,0,1,0,0.0716253443526175,0,0,0.36,1,2,1,4.914131,0,0,0,1,0,0,1999,2014,810147,147,4.8382,"1",2,0,0,1,0,0,1,1,0,0,0,1,1,1
"722",1,37,0,6,0,0,0,0.0979166666666671,0,0,0.24,1,1,1,6.46884,0,0,0,0,0,0,2005,2016,810159,159,4.8853,"1",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"723",1,38,1,2,0,0,0,0.211072664359861,0,0,0.24,0,2,1,3.397049,0,0,0,0,1,0,1995,1995,820042,42,1.12,"0",2,1,0,2,1,1,0,0,1,0,0,1,0,2
"724",1,33,0,0,0,0,1,0.184946236559141,0,0,0.56,1,2,1,4.705896,0,0,0,0,1,0,1998,2001,820088,88,8.7,"2",2,0,1,2,1,1,0,0,1,0,0,1,0,2
"728",1,28,0,9,0,0,2,0.304660876251727,0,0,0.48,0.2,5,1,5.400013,0,0,0,1,0,0,2000,2001,820089,89,8.8,"2",2,1,1,5,1,0,1,1,0,0,0,1,0,5
"730",1,49,1,9,1,0,1,0.0926430517711166,2,0,0.51,0,3,1,6.254962,1,0,0,0,0,1,2004,2007,820119,119,5.698,"2",2,1,1,3,1,0,0,0,0,0,1,1,0,3
"731",1,28,1,8,0,0,0,0.0540540540540544,0,0,0.72,0.25,4,1,5.400013,1,0,0,0,0,1,2000,2010,820130,130,6.0737,"1",2,0,1,4,1,0,0,0,0,0,1,1,0,4
"732",1,22,0,9,0,0,0,0.0129870129870129,0,0,0.12,0,1,1,5.400013,0,0,0,1,0,0,2000,2013,820141,141,4.5467,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"733",1,39,0,3,0,0,0,0.206405693950178,2,0,1.26,0,21,1,3.073758,0,0,0,0,1,0,1994,1995,830042,42,1.12,"0",2,1,0,21,1,1,0,0,1,0,0,1,0,7
"734",1,45,1,0,0,0,0,0.433321775605298,0,0,0.06,0,1,1,4.073542,0,0,0,0,1,0,1996,1998,830056,56,2.75,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"740",1,37,0,1,0,1,2,0.407418235840097,0,0,1.83,0,20,1,4.914131,0,0,0,1,0,0,1999,1999,830072,72,6.74,"2",2,0,1,20,1,0,1,1,0,0,0,1,0,7
"741",1,51,0,3,1,0,0,0.195242592263603,0,0,0.21,4,3,1,3.073758,0,0,0,0,1,0,1994,1998,840053,53,4.27,"1",2,1,1,2,1,1,0,0,1,0,0,1,1,2
"743",1,32,0,6,0,0,0,0.467991871281689,0,0,0.36,1.5,6,1,6.254962,0,0,0,1,0,0,2004,2005,840109,109,1.0714,"0",2,1,0,2,1,0,1,1,0,0,0,1,1,2
"745",0,26,0,8,0,0,0,0.18042226487524,0,0,0.39,1.5,2,1,5.400013,0,1,0,0,0,1,2000,2000,850078,78,6.04,"1",2,1,1,1,0,0,0,0,0,1,0,1,1,1
"746",1,62,1,0,0,0,0,0.211981566820277,0,0,0.12,0,1,1,6.254962,0,0,0,0,1,0,2004,2014,850145,145,4.098,"1",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"747",0,54,0,6,0,0,0,0.174641148325358,0,0,0.12,0,1,1,5.647751,0,0,0,0,1,0,2001,2015,850151,151,4.7126,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"748",0,28,1,2,1,0,0,0.218434795600519,0,0,0.84,0,5,0,3.073758,1,0,0,0,0,1,1994,2016,850160,160,1.3831,"0",2,1,0,0,0,0,0,0,0,0,0,1,1,0
"750",1,40,1,9,1,0,1,0.155688622754491,0,0,0.1,0.5,2,1,4.705896,0,1,0,0,0,1,1998,2017,850164,164,5.8058,"1",2,1,0,2,1,0,0,0,0,1,0,1,0,2
"752",1,38,0,9,0,0,0,0.252380952380952,0,0,0.32,0,2,1,5.789396,0,0,1,0,0,1,2002,2018,850169,169,6.1901,"0",2,1,0,2,1,0,0,0,0,0,0,1,0,2
"754",1,35,0,5,0,0,0,0.190291262135924,0,0,0.24,1,2,1,5.647751,0,0,0,0,1,0,2001,2001,860088,88,8.7,"2",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"757",1,24,0,6,0,0,5,0.124755501433356,0,0,0.32,0.333333333333333,3,1,5.789396,0,0,0,1,0,0,2002,2002,860094,94,5.29,"1",2,1,1,3,1,0,1,1,0,0,0,1,0,3
"758",1,34,0,2,0,0,1,0.261603375527426,0,0,0.84,0,2,1,4.914131,0,0,0,0,1,0,1999,2003,860099,99,1.24,"0",2,1,0,2,1,1,0,0,1,0,0,1,0,2
"759",1,44,0,5,1,0,0,0.133620689655171,0,0,0.2,1,1,1,4.073542,0,0,0,1,0,0,1996,2006,860110,110,7.8895,"1",2,0,1,1,1,0,1,0,0,0,0,1,0,1
"760",1,36,1,6,0,0,1,0.0762195121951216,0,0,0.09,0,2,1,5.400013,0,0,1,0,0,1,2000,2007,860119,119,5.698,"2",2,0,1,2,1,0,0,0,0,0,0,1,0,2
"761",1,21,0,9,0,0,1,0.433911179037334,0,0,0.24,0,1,1,5.400013,0,0,0,0,1,0,2000,2014,860148,148,4.7771,"1",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"762",1,20,1,7,0,0,0,0.132616487455197,0,0,0.12,0,1,1,4.705896,0,0,0,0,1,0,1998,2015,860152,152,4.8232,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"765",1,35,1,6,0,0,1,0.0885780885780883,0,0,0.48,0.333333333333333,3,1,6.46884,0,1,0,0,0,1,2005,2016,860155,155,4.2273,"1",2,1,1,2,1,0,0,0,0,1,0,1,1,2
"766",0,42,1,4,0,1,0,0.385781495033975,0,0,0.12,0,1,0,3.397049,0,1,0,0,0,1,1995,1999,870074,74,8.06,"1",2,0,1,0,0,0,0,0,0,1,0,1,1,0
"767",1,34,0,6,0,0,0,0.422576322622389,0,0,1.2,0,1,1,6.46884,1,0,0,0,0,1,2005,2014,870148,148,4.7771,"1",2,1,1,1,1,0,0,0,0,0,1,1,0,1
"768",1,29,0,6,0,0,0,0.0708661417322838,0,0,0.36,0,1,1,4.914131,0,0,0,0,1,0,1999,2015,870153,153,5.3344,"2",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"769",1,34,1,6,1,0,0,0.12972972972973,0,0,0.12,0,1,1,4.705896,0,0,0,0,1,0,1998,2017,870162,162,4.7423,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"771",1,26,1,6,0,0,0,0.147239263803681,0,0,0.44,0,2,1,4.084013,0,1,0,0,0,1,1997,2017,870164,164,5.8058,"1",2,0,0,2,1,0,0,0,0,1,0,1,0,2
"772",1,33,0,9,0,0,0,0.078610603290677,0,0,0.02,0,1,1,4.084013,1,0,0,0,0,1,1997,2002,880093,93,5.6,"2",2,1,1,1,1,0,0,0,0,0,1,1,0,1
"773",1,46,1,13,1,0,4,0.234090909090908,0,0,1.2,0,1,1,6.254962,0,0,1,0,0,1,2004,2007,880117,117,2.9697,"0",2,1,0,1,1,0,0,0,0,0,0,1,0,1
"778",1,57,1,2,1,0,0,0.109797297297296,3,0,0.45,0.2,5,1,7.313631,0,0,0,1,0,0,2006,2008,880122,122,4.1554,"1",2,1,0,5,1,0,1,1,0,0,0,1,0,5
"782",1,22,0,8,0,1,5,0.467163778767235,0,0,0.45,1,5,1,4.084013,0,0,0,1,0,0,1997,1997,890071,71,3.64,"0",2,1,0,5,1,0,1,1,0,0,0,1,0,5
"783",1,41,0,9,1,0,1,0.115323854660349,0,0,1.3,0,1,1,5.789396,0,0,1,0,0,1,2002,2002,890093,93,5.6,"2",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"784",1,25,0,12,0,0,0,0.113553113553114,0,0,0.36,0,1,1,6.149998,1,0,0,0,0,1,2003,2004,890101,101,4.79,"0",2,1,0,1,1,0,0,0,0,0,1,1,0,1
"785",1,53,0,2,0,0,0,0.259067357512954,3,0,0.6,0,1,1,5.789396,0,0,0,0,1,0,2002,2014,890146,146,4.9703,"0",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"786",0,48,1,3,1,0,1,0.318930041152261,0,0,0.5,0,8,1,3.073758,1,0,0,0,0,1,1994,1994,900034,34,1.95,"0",2,1,0,1,0,0,0,0,0,0,0,1,1,1
"787",0,29,0,6,0,0,0,0.270769230769232,0,0,0.79,0,6,0,3.073758,0,0,1,0,0,1,1994,1994,900039,39,3.31,"0",2,0,0,0,0,0,0,0,0,0,0,1,1,0
"788",1,27,1,6,0,0,4,0.473105392238461,0,0,0.07,1,1,1,4.073542,0,0,0,1,0,0,1996,1997,900071,71,3.64,"0",2,1,0,1,1,0,1,0,0,0,0,1,0,1
"789",1,48,0,7,1,0,0,0.0706214689265533,0,0,0.12,0,1,1,5.647751,1,0,0,0,0,1,2001,2002,900090,90,2.1,"0",2,1,0,1,1,0,0,0,0,0,1,1,0,1
"790",0,29,1,6,0,0,3,0.348653341707613,0,0,0.37,0.75,4,1,3.073758,0,0,0,0,1,0,1994,1996,910045,45,1,"0",2,1,0,1,0,1,0,0,1,0,0,1,1,1
"791",1,47,0,2,0,0,2,0.473105392238461,1,0,0.72,3,9,1,4.073542,0,0,0,0,1,0,1996,1997,910071,71,3.64,"0",2,1,0,9,1,1,0,0,1,0,0,1,0,7
"793",1,22,0,9,0,0,0,0.172727272727272,0,0,0.6,0.5,2,1,8.158986,0,0,0,1,0,0,2007,2012,920138,138,3.7623,"1",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"794",1,25,1,3,0,0,2,0.0921052631578949,0,0,0.36,0,1,1,3.073758,0,0,0,0,1,0,1994,2017,920164,164,5.8058,"1",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"795",1,29,1,9,0,0,2,0.0904255319148939,0,0,0.3,0,1,1,11.55508,0,0,0,0,1,0,2009,2017,920165,165,3.6169,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"796",1,29,0,8,0,0,0,0.0599999999999997,0,0,0.24,0,1,1,6.46884,0,0,0,0,1,0,2005,2016,930157,157,7.1111,"2",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"797",1,24,1,6,0,0,1,0.0705882352941176,0,0,0.24,0,1,1,3.397049,0,0,0,1,0,0,1995,2017,930162,162,4.7423,"0",2,0,0,1,1,0,1,0,0,0,0,1,0,1
"799",0,35,0,6,0,0,0,0.141935483870967,0,0,0.84,0,2,0,10.076554,0,0,0,0,1,0,2008,2019,930172,172,5.093,"1",2,1,1,0,0,1,0,0,1,0,0,1,1,0
"800",1,40,0,7,0,0,2,0.467163778767235,0,0,0.05,1,1,1,4.084013,0,0,0,1,0,0,1997,1997,940071,71,3.64,"0",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"801",1,28,0,9,0,0,2,0.519848322307953,0,0,0.12,1,1,1,5.789396,0,0,0,0,1,0,2002,2007,940120,120,3.9299,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"802",1,45,0,2,0,0,0,0.152475247524753,0,0,0.12,0,1,1,7.313631,0,1,0,0,0,1,2006,2014,940144,144,3.5545,"1",2,0,1,1,1,0,0,0,0,1,0,1,0,1
"804",1,34,0,12,0,0,0,0.425626317563147,0,0,0.36,0.5,2,1,5.789396,0,0,0,1,0,0,2002,2014,940148,148,4.7771,"1",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"805",1,39,0,3,0,0,2,0.228963185574757,0,0,1.08,0,3,1,4.073542,1,0,0,0,0,1,1996,1998,950069,69,4.64,"2",2,1,1,2,1,0,0,0,0,0,0,1,1,2
"807",1,25,0,9,0,1,1,0.467163778767235,0,0,0.72,2,3,1,4.084013,0,0,0,1,0,0,1997,1997,950071,71,3.64,"0",2,0,0,2,1,0,1,1,0,0,0,1,1,2
"809",1,27,1,6,0,0,0,0.0694006309148262,0,0,0.12,0,2,1,4.705896,1,0,0,0,0,1,1998,2007,950119,119,5.698,"2",2,0,1,2,1,0,0,0,0,0,1,1,0,2
"810",1,35,0,9,0,0,3,0.0435967302452317,0,0,0.12,0,1,1,7.313631,0,0,0,1,0,0,2006,2013,950142,142,3.1655,"1",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"811",1,26,0,10,0,0,0,0.0450450450450451,0,0,0.96,0,2,1,4.914131,1,0,0,0,0,1,1999,2017,950168,168,14.1517,"2",2,0,1,2,1,0,0,0,0,0,1,1,0,2
"812",1,29,1,5,0,1,1,0.473105392238461,0,0,0.21,0.5,2,1,4.073542,0,0,0,1,0,0,1996,1997,960071,71,3.64,"0",2,1,0,2,1,0,1,0,0,0,0,1,0,2
"813",1,39,0,9,0,0,0,0.0887009374834215,0,0,0.07,0,1,1,4.914131,0,0,0,1,0,0,1999,2002,960094,94,5.29,"1",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"814",1,48,1,3,1,0,0,0.122549019607843,0,0,0.6,1.5,2,1,5.400013,0,0,0,1,0,0,2000,2009,960127,127,8.6953,"1",2,1,0,2,1,0,1,1,0,0,0,1,0,2
"815",1,19,0,9,0,0,0,0.153125,0,0,0.36,0,1,1,4.073542,0,0,0,0,1,0,1996,2012,960138,138,3.7623,"1",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"817",1,40,1,6,0,0,3,0.204761904761905,0,0,0.6,0,2,1,7.313631,0,1,0,0,0,1,2006,2017,960164,164,5.8058,"1",2,1,1,2,1,0,0,0,0,1,0,1,0,2
"819",1,27,0,2,0,0,2,0.357111501316943,0,0,0.16,0,3,1,3.397049,0,0,0,0,1,0,1995,1995,970044,44,1,"0",2,1,0,3,1,1,0,0,1,0,0,1,0,3
"820",1,40,1,6,0,0,2,0.396079073831368,0,0,0.12,0,1,1,4.073542,0,0,0,0,1,0,1996,1996,970050,50,1.17,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
